"state","date_updated","new_cases","tot_cases","Administered","Series_Complete_Yes","Additional_Doses"
UT,"04/29/2021",2659,396512,2116081,749497,""
UT,"05/06/2021",2455,398967,2243163,827388,""
UT,"05/13/2021",2264,401231,2367479,916716,""
UT,"05/20/2021",2179,403410,2473783,979914,""
UT,"05/27/2021",1661,405071,2561967,1026238,""
UT,"06/03/2021",1407,406478,2591302,1042991,""
UT,"06/10/2021",1944,408422,2646617,1078369,""
UT,"06/17/2021",1948,410370,2758879,1150170,""
UT,"06/24/2021",2171,412541,2808430,1175281,""
UT,"07/01/2021",2590,415131,2856977,1201088,""
UT,"07/08/2021",2522,417653,2884433,1214449,""
UT,"07/15/2021",3602,421255,2917259,1398606,""
UT,"07/22/2021",4346,425601,2958795,1417434,""
UT,"07/29/2021",4538,430139,2993638,1432218,""
UT,"08/05/2021",6347,436486,3030004,1446600,""
UT,"08/12/2021",5744,442230,3092258,1469482,""
UT,"08/19/2021",7018,449248,3134432,1485361,""
UT,"08/26/2021",7846,457094,3210561,1514953,0
UT,"09/02/2021",9004,466098,3247610,1531136,0
UT,"09/09/2021",9527,475625,3295791,1554146,0
UT,"09/16/2021",11721,487346,3335557,1573636,0
UT,"09/23/2021",10073,497419,3391571,1603112,0
UT,"09/30/2021",9376,506795,3427654,1622171,0
UT,"10/07/2021",9933,516728,3493005,1652853,0
UT,"10/14/2021",9651,526379,3557354,1674027,0
UT,"10/21/2021",8515,534894,3622509,1694164,86852
UT,"10/28/2021",11295,546189,3664969,1707653,105693
UT,"11/04/2021",10246,556435,3750315,1729045,151405
UT,"11/11/2021",11261,567696,3847547,1747244,212608
UT,"11/18/2021",11708,579404,3935788,1762378,255847
UT,"11/25/2021",10327,589731,4001214,1770907,283888
UT,"12/02/2021",8403,598134,4120360,1787152,347895
UT,"12/09/2021",9901,608035,4242734,1819089,413263
UT,"12/16/2021",7595,615630,4361984,1851243,474605
UT,"12/23/2021",6867,622497,4444635,1870704,521010
UT,"12/30/2021",10925,633422,4522177,1885083,567274
UT,"01/06/2022",29982,663404,4564340,1892524,592861
UT,"01/13/2022",62586,725990,4628594,1906748,628476
UT,"01/20/2022",76633,802623,4699321,1928698,669152
UT,"01/27/2022",59253,861876,4769125,1941422,709176
UT,"02/03/2022",29922,891798,4836866,1953194,747881
UT,"02/10/2022",15250,907048,4970652,2004257,828320
UT,"02/17/2022",9074,916122,5040640,2021420,856756
UT,"02/24/2022",4831,920953,5062117,2027921,866357
UT,"03/03/2022",2827,923780,5070250,2030252,870013
UT,"03/10/2022",1571,925351,5079891,2033030,874333
UT,"03/17/2022",1141,926492,5100962,2038845,883364
UT,"03/24/2022",887,927379,5116039,2042857,889973
UT,"03/31/2022",800,928179,5121680,2044536,892243
UT,"04/07/2022",702,928881,5157278,2052866,905569
UT,"04/14/2022",746,929627,5157791,2053068,905758
UT,"04/21/2022",1188,930815,5185035,2057127,911417
UT,"04/28/2022",1642,932457,5185507,2057276,911569
UT,"05/05/2022",2494,934951,5219240,2061467,918181
UT,"05/12/2022",3241,938192,5244415,2065212,923978
UT,"05/19/2022",4290,942482,5265899,2067731,928781
UT,"05/26/2022",5499,947981,5266356,2067896,928927
UT,"06/02/2022",5485,953466,5284715,2069656,932860
UT,"06/09/2022",7537,961003,5284981,2069796,932950
UT,"06/16/2022",6619,967622,5305941,2071821,938164
VA,"12/17/2020",25128,292241,271,0,""
VA,"12/24/2020",26893,319134,32968,0,""
VA,"12/31/2020",25210,344344,79421,0,""
VA,"01/07/2021",32965,377309,167398,0,""
VA,"01/14/2021",35266,412575,244234,0,""
VA,"01/21/2021",43025,455600,362092,0,""
VA,"01/28/2021",32937,488537,668401,0,""
VA,"02/04/2021",24762,513299,949066,0,""
VA,"02/11/2021",23949,537248,1223199,0,""
VA,"02/18/2021",18023,555271,1503786,0,""
VA,"02/25/2021",13475,568746,1848774,0,""
VA,"03/04/2021",11041,579787,2284452,0,""
VA,"03/11/2021",9119,588906,2685399,985449,""
VA,"03/18/2021",9384,598290,3091883,1135711,""
VA,"03/25/2021",10234,608524,3529449,1277347,""
VA,"04/01/2021",10268,618792,4140842,1490091,""
VA,"04/08/2021",10164,628956,4744344,1769743,""
VA,"04/15/2021",11075,640031,5345259,2086620,""
VA,"04/22/2021",9428,649459,5968173,2418109,""
VA,"04/29/2021",7420,656879,6540658,2739248,""
VA,"05/06/2021",6278,663157,7043683,3048290,""
VA,"05/13/2021",4458,667615,7451290,3325691,""
VA,"05/20/2021",3024,670639,7833818,3562369,""
VA,"05/27/2021",2671,673310,8193249,3759142,""
VA,"06/03/2021",1696,675006,8406035,3881990,""
VA,"06/10/2021",1367,676373,8649084,4033134,""
VA,"06/17/2021",993,677366,8907825,4208431,""
VA,"06/24/2021",929,678295,9109659,4338863,""
VA,"07/01/2021",1615,679910,9249165,4433088,""
VA,"07/08/2021",1449,681359,9348211,4489618,""
VA,"07/15/2021",2125,683484,9447214,4544376,""
VA,"07/22/2021",3287,686771,9540790,4594024,""
VA,"07/29/2021",5344,692115,9643507,4637990,""
VA,"08/05/2021",8937,701052,9756661,4681679,""
VA,"08/12/2021",12143,713195,9878495,4729067,""
VA,"08/19/2021",15329,728524,10004762,4778991,""
VA,"08/26/2021",19117,747641,10151885,4838898,0
VA,"09/02/2021",22201,769842,10277952,4903533,0
VA,"09/09/2021",23554,793396,10410207,4959123,0
VA,"09/16/2021",25407,818803,10550840,5022557,0
VA,"09/23/2021",24279,843082,10723697,5107217,0
VA,"09/30/2021",20586,863668,10882638,5170550,0
VA,"10/07/2021",18705,882373,11065456,5221636,0
VA,"10/14/2021",15388,897761,11240293,5273043,0
VA,"10/21/2021",13352,911113,11421829,5321585,336244
VA,"10/28/2021",10241,921354,11691565,5372576,499915
VA,"11/04/2021",9064,930418,11944366,5406767,668825
VA,"11/11/2021",9272,939690,12256306,5448611,847100
VA,"11/18/2021",10111,949801,12588508,5481307,1018965
VA,"11/25/2021",10907,960708,12883121,5516063,1181437
VA,"12/02/2021",10822,971530,13178709,5564468,1347055
VA,"12/09/2021",16619,988149,13563316,5660070,1555143
VA,"12/16/2021",18104,1006253,13896642,5726493,1750449
VA,"12/23/2021",27869,1034122,14232148,5773527,1961175
VA,"12/30/2021",53283,1087405,14449479,5800214,2096635
VA,"01/06/2022",99482,1186887,14678360,5831063,2234862
VA,"01/13/2022",128369,1315256,14930453,5867830,2388294
VA,"01/20/2022",104592,1419848,15112989,5989310,2497774
VA,"01/27/2022",82823,1502671,15231999,6012324,2561248
VA,"02/03/2022",54477,1557148,15336892,6034960,2614150
VA,"02/10/2022",34412,1591560,15554399,6083844,2724662
VA,"02/17/2022",22348,1613908,15781611,6116063,2763033
VA,"02/24/2022",15327,1629235,15848582,6135445,2791665
VA,"03/03/2022",10451,1639686,15905289,6151333,2815671
VA,"03/10/2022",7232,1646918,15951612,6164151,2834665
VA,"03/17/2022",7081,1653999,15992551,6174658,2852612
VA,"03/24/2022",5448,1659447,16034785,6184101,2869002
VA,"03/31/2022",5255,1664702,16069714,6192134,2883644
VA,"04/07/2022",6092,1670794,16165692,6205632,2901627
VA,"04/14/2022",7978,1678772,16272056,6218953,2918102
VA,"04/21/2022",7828,1686600,16367829,6230535,2932075
VA,"04/28/2022",10269,1696869,16448458,6240886,2945110
VA,"05/05/2022",12782,1709651,16528881,6252938,2958712
VA,"05/12/2022",16398,1726049,16608124,6263342,2972023
VA,"05/19/2022",20734,1746783,16687901,6273499,2984918
VA,"05/26/2022",22988,1769771,16768003,6283367,3000243
VA,"06/02/2022",20090,1789861,16836166,6291524,3016152
VA,"06/09/2022",20564,1810425,16899835,6299592,3031448
VA,"06/16/2022",18595,1829020,16948298,6306081,3043178
VI,"12/17/2020",130,1828,22,0,""
VI,"12/24/2020",139,1967,298,0,""
VI,"12/31/2020",64,2031,706,0,""
VI,"01/07/2021",75,2106,1326,0,""
VI,"01/14/2021",60,2166,1444,0,""
VI,"01/21/2021",139,2305,2744,0,""
VI,"01/28/2021",68,2373,4620,0,""
VI,"02/04/2021",67,2440,8212,0,""
VI,"02/11/2021",65,2505,11168,0,""
VI,"02/18/2021",53,2558,13648,0,""
VI,"02/25/2021",65,2623,17778,0,""
VI,"03/04/2021",72,2695,21615,0,""
VI,"03/11/2021",66,2761,25361,8102,""
VI,"03/18/2021",42,2803,30128,9461,""
VI,"03/25/2021",73,2876,35728,11729,""
VI,"04/01/2021",31,2907,42298,15088,""
VI,"04/08/2021",47,2954,48176,18609,""
VI,"04/15/2021",51,3005,54127,21693,""
VI,"04/22/2021",39,3044,58550,24133,""
VI,"04/29/2021",54,3098,61600,25989,""
VI,"05/06/2021",80,3178,64680,27803,""
VI,"05/13/2021",78,3256,66703,28909,""
VI,"05/20/2021",52,3308,68713,29955,""
VI,"05/27/2021",91,3399,70325,30801,""
VI,"06/03/2021",140,3539,71983,31679,""
VI,"06/10/2021",113,3652,73548,32526,""
VI,"06/17/2021",95,3747,75435,33586,""
VI,"06/24/2021",72,3819,76870,34412,""
VI,"07/01/2021",60,3879,78145,35112,""
VI,"07/08/2021",91,3970,79196,35666,""
VI,"07/15/2021",134,4104,80500,36246,""
VI,"07/22/2021",182,4286,81952,36841,""
VI,"07/29/2021",211,4497,83901,37337,""
VI,"08/05/2021",280,4777,86219,37985,""
VI,"08/12/2021",316,5093,88700,38944,""
VI,"08/19/2021",320,5413,91166,40247,""
VI,"08/26/2021",294,5707,93763,41814,0
VI,"09/02/2021",227,5934,95716,42995,0
VI,"09/09/2021",168,6102,97437,44120,0
VI,"09/16/2021",249,6351,99401,45167,0
VI,"09/23/2021",206,6557,100999,45959,0
VI,"09/30/2021",164,6721,102503,46632,0
VI,"10/07/2021",164,6885,104277,47404,0
VI,"10/14/2021",93,6978,105578,47859,0
VI,"10/21/2021",121,7099,107054,48370,2017
VI,"10/28/2021",73,7172,108556,48933,2600
VI,"11/04/2021",79,7251,110005,49338,3295
VI,"11/11/2021",78,7329,111848,49789,4244
VI,"11/18/2021",68,7397,113666,50173,5116
VI,"11/25/2021",93,7490,118595,51904,6008
VI,"12/02/2021",24,7514,120929,52251,7073
VI,"12/09/2021",68,7582,123743,52724,8641
VI,"12/16/2021",42,7624,126099,53133,9826
VI,"12/23/2021",139,7763,128330,53498,10950
VI,"12/30/2021",962,8725,129938,53783,11877
VI,"01/06/2022",2435,11160,131718,54017,12822
VI,"01/13/2022",1950,13110,133587,54326,13748
VI,"01/20/2022",918,14028,135323,54776,14307
VI,"01/27/2022",661,14689,136419,55077,14755
VI,"02/03/2022",246,14935,137445,55354,15083
VI,"02/10/2022",193,15128,138319,55585,15345
VI,"02/17/2022",118,15246,139247,55784,15575
VI,"02/24/2022",81,15327,139733,55901,15733
VI,"03/03/2022",83,15410,140245,56006,15890
VI,"03/10/2022",34,15444,140729,56152,16003
VI,"03/17/2022",128,15572,141133,56272,16095
VI,"03/24/2022",24,15596,141433,56381,16168
VI,"03/31/2022",40,15636,141614,56429,16231
VI,"04/07/2022",90,15726,141974,56494,16308
VI,"04/14/2022",110,15836,142620,56582,16449
VI,"04/21/2022",119,15955,143006,56618,16520
VI,"04/28/2022",305,16260,144588,56747,17208
VI,"05/05/2022",658,16918,145407,56827,17496
VI,"05/12/2022",754,17672,146424,56930,17841
VI,"05/19/2022",879,18551,147055,57022,17935
VI,"05/26/2022",701,19252,147449,57097,17998
VI,"06/02/2022",719,19971,147755,57142,18050
VI,"06/09/2022",361,20332,148101,57219,18094
VI,"06/16/2022",230,20562,148267,57255,18124
VT,"12/17/2020",740,5764,77,0,""
VT,"12/24/2020",706,6470,5466,0,""
VT,"12/31/2020",604,7074,12241,0,""
VT,"01/07/2021",782,7856,20839,0,""
VT,"01/14/2021",1162,9018,32470,0,""
VT,"01/21/2021",1142,10160,42835,0,""
VT,"01/28/2021",962,11122,58871,0,""
VT,"02/04/2021",869,11991,77198,0,""
VT,"02/11/2021",927,12918,96908,0,""
VT,"02/18/2021",830,13748,118184,0,""
VT,"02/25/2021",757,14505,147828,0,""
VT,"03/04/2021",697,15202,175767,0,""
VT,"03/11/2021",893,16095,212062,71639,""
VT,"03/18/2021",816,16911,252439,86222,""
VT,"03/25/2021",859,17770,290680,99990,""
VT,"04/01/2021",1102,18872,333676,119943,""
VT,"04/08/2021",1288,20160,385034,145510,""
VT,"04/15/2021",1054,21214,448151,181510,""
VT,"04/22/2021",821,22035,502374,207703,""
VT,"04/29/2021",561,22596,556060,229298,""
VT,"05/06/2021",540,23136,606172,253677,""
VT,"05/13/2021",377,23513,655013,279619,""
VT,"05/20/2021",369,23882,697965,305465,""
VT,"05/27/2021",229,24111,751854,333208,""
VT,"06/03/2021",100,24211,780410,354287,""
VT,"06/10/2021",73,24284,804718,373214,""
VT,"06/17/2021",49,24333,830662,394874,""
VT,"06/24/2021",35,24368,842306,403019,""
VT,"07/01/2021",33,24401,852491,409864,""
VT,"07/08/2021",36,24437,857349,412905,""
VT,"07/15/2021",47,24484,862181,415717,""
VT,"07/22/2021",87,24571,867441,418829,""
VT,"07/29/2021",163,24734,871503,420798,""
VT,"08/05/2021",259,24993,875922,422693,""
VT,"08/12/2021",489,25482,856595,416691,""
VT,"08/19/2021",785,26267,862760,419274,""
VT,"08/26/2021",792,27059,869145,421851,0
VT,"09/02/2021",896,27955,875335,424323,0
VT,"09/09/2021",1106,29061,880643,426617,0
VT,"09/16/2021",1095,30156,886438,429145,0
VT,"09/23/2021",1525,31681,891319,431228,0
VT,"09/30/2021",1342,33023,897919,433565,0
VT,"10/07/2021",1180,34203,913074,435683,0
VT,"10/14/2021",1446,35649,932853,439115,0
VT,"10/21/2021",1653,37302,946774,441045,39063
VT,"10/28/2021",1518,38820,964013,443246,51687
VT,"11/04/2021",1431,40251,997823,445881,78301
VT,"11/11/2021",2066,42317,1032086,448360,104259
VT,"11/18/2021",2515,44832,1067217,450749,126242
VT,"11/25/2021",2565,47397,1101607,453418,147118
VT,"12/02/2021",2179,49576,1126723,456006,162907
VT,"12/09/2021",3315,52891,1166265,464972,186006
VT,"12/16/2021",2974,55865,1198877,473952,204259
VT,"12/23/2021",2853,58718,1229068,479602,223024
VT,"12/30/2021",2791,61509,1249496,482925,235609
VT,"01/06/2022",5458,66967,1266574,485667,246026
VT,"01/13/2022",12286,79253,1288855,488977,260456
VT,"01/20/2022",11314,90567,1307285,492527,272329
VT,"01/27/2022",8446,99013,1319061,494414,279409
VT,"02/03/2022",5022,104035,1327681,496026,283921
VT,"02/10/2022",3101,107136,1333332,497411,287003
VT,"02/17/2022",2197,109333,1339753,498844,289608
VT,"02/24/2022",1654,110987,1344313,499883,291711
VT,"03/03/2022",1146,112133,1347861,500556,293172
VT,"03/10/2022",1052,113185,1352416,501669,295171
VT,"03/17/2022",848,114033,1355454,501977,296453
VT,"03/24/2022",962,114995,1358173,502244,297637
VT,"03/31/2022",955,115950,1360538,502896,298754
VT,"04/07/2022",1017,116967,1367993,503700,300174
VT,"04/14/2022",1328,118295,1379819,504554,301846
VT,"04/21/2022",1781,120076,1390595,505253,303364
VT,"04/28/2022",1966,122042,1400490,506000,304818
VT,"05/05/2022",2414,124456,1409771,506697,306197
VT,"05/12/2022",2342,126798,1418979,507556,307576
VT,"05/19/2022",2332,129130,1427786,508229,308931
VT,"05/26/2022",1807,130937,1435669,508901,310302
VT,"06/02/2022",1469,132406,1440930,509396,311581
VT,"06/09/2022",976,133382,1449560,510184,313641
VT,"06/16/2022",787,134169,1455554,510684,315395
WA,"12/17/2020",17673,215106,10,0,""
WA,"12/24/2020",16528,231634,30295,0,""
WA,"12/31/2020",13170,244804,64077,0,""
WA,"01/07/2021",17350,262154,121354,0,""
WA,"01/14/2021",19270,281424,225238,0,""
WA,"01/21/2021",13123,294547,373423,0,""
WA,"01/28/2021",11156,305703,571135,0,""
WA,"02/04/2021",11123,316826,797358,0,""
WA,"02/11/2021",8168,324994,1040044,0,""
WA,"02/18/2021",5736,330730,1255764,0,""
WA,"02/25/2021",5847,336577,1562425,0,""
WA,"03/04/2021",5503,342080,1942877,0,""
WA,"03/11/2021",4658,346738,2381471,854645,""
WA,"03/18/2021",5311,352049,2763105,1013904,""
WA,"03/25/2021",5364,357413,3170650,1165721,""
WA,"04/01/2021",7057,364470,3659886,1403264,""
WA,"04/08/2021",7443,371913,4169906,1649313,""
WA,"04/15/2021",8616,380529,4712952,1930996,""
WA,"04/22/2021",10216,390745,5224178,2163875,""
WA,"04/29/2021",9112,399857,5747171,2409840,""
WA,"05/06/2021",9943,409800,6162034,2635610,""
WA,"05/13/2021",8178,417978,6603947,2921812,""
WA,"05/20/2021",6914,424892,7029358,3183971,""
WA,"05/27/2021",7464,432356,7446412,3425147,""
WA,"06/03/2021",5181,437537,7718703,3592191,""
WA,"06/10/2021",4246,441783,7952264,3751046,""
WA,"06/17/2021",3608,445391,8241593,3951039,""
WA,"06/24/2021",3315,448706,8408738,4060008,""
WA,"07/01/2021",2557,451263,8589053,4163605,""
WA,"07/08/2021",2570,453833,8717273,4230430,""
WA,"07/15/2021",4992,458825,8812249,4287564,""
WA,"07/22/2021",5481,464306,8888521,4333260,""
WA,"07/29/2021",7518,471824,8970907,4374191,""
WA,"08/05/2021",13480,485304,9064720,4415993,""
WA,"08/12/2021",17571,502875,9160328,4454780,""
WA,"08/19/2021",20696,523571,9270975,4497187,""
WA,"08/26/2021",22235,545806,9402895,4545916,0
WA,"09/02/2021",24463,570269,9537041,4597296,0
WA,"09/09/2021",22769,593038,9663774,4647170,0
WA,"09/16/2021",23611,616649,9820796,4717519,0
WA,"09/23/2021",21009,637658,9461298,4581342,0
WA,"09/30/2021",20411,658069,9580603,4631921,0
WA,"10/07/2021",18219,676288,9765227,4698325,0
WA,"10/14/2021",15738,692026,9918603,4744875,0
WA,"10/21/2021",15497,707523,10055713,4782471,317775
WA,"10/28/2021",14822,722345,10249518,4823928,437212
WA,"11/04/2021",13116,735461,10492041,4854721,615346
WA,"11/11/2021",12397,747858,10730660,4884699,781118
WA,"11/18/2021",12283,760141,10993344,4910855,935504
WA,"11/25/2021",8804,768945,11228003,4935124,1082782
WA,"12/02/2021",9518,778463,11468556,4972495,1228781
WA,"12/09/2021",10102,788565,11786890,5048134,1422518
WA,"12/16/2021",9402,797967,12104279,5110739,1627538
WA,"12/23/2021",15541,813508,12402796,5148234,1835864
WA,"12/30/2021",35253,848761,12580215,5171727,1957263
WA,"01/06/2022",64513,913274,12740540,5193988,2064102
WA,"01/13/2022",111205,1024479,12968497,5226744,2217581
WA,"01/20/2022",106200,1130679,13162663,5295058,2349797
WA,"01/27/2022",114926,1245605,13330274,5316790,2462826
WA,"02/03/2022",83615,1329220,13476110,5341909,2552767
WA,"02/10/2022",41376,1370596,13582982,5364543,2614684
WA,"02/17/2022",22733,1393329,13738497,5412079,2661741
WA,"02/24/2022",18601,1411930,13818660,5431648,2703739
WA,"03/03/2022",15848,1427778,13878748,5447180,2734077
WA,"03/10/2022",8083,1435861,13929146,5459733,2758811
WA,"03/17/2022",7627,1443488,13970789,5469983,2779182
WA,"03/24/2022",5759,1449247,14011159,5479182,2799100
WA,"03/31/2022",5786,1455033,14046824,5487268,2816019
WA,"04/07/2022",9857,1464890,14142412,5498135,2835896
WA,"04/14/2022",7558,1472448,14248493,5506851,2854789
WA,"04/21/2022",7837,1480285,14344141,5515797,2868421
WA,"04/28/2022",14470,1494755,14425569,5523081,2880618
WA,"05/05/2022",15156,1509911,14506202,5530005,2892899
WA,"05/12/2022",16813,1526724,14585930,5536646,2904707
WA,"05/19/2022",19774,1546498,14662848,5542966,2916398
WA,"05/26/2022",22147,1568645,14738135,5549168,2930176
WA,"06/02/2022",17569,1586214,14804332,5554825,2947147
